problem,seed,N,C,completion,cleared_fraction,virtual_time_s,time_per_clear_s,elapsed_s,path_length_m,measures,switches,clear_failures,probe_macros,macro_steps,decision_max_s,decision_p95_s,error,total_s,last_clear_s,last_discovery_s,tail_s,tail_fraction,last_discovery_to_end_s,discovered_by_6000,cleared_by_6000,all_found_by_6000,all_cleared_by_6000,all_done_5000_6000,tail_measures,tail_no_signal,after_6000_measures,after_6000_no_signal,discovered_total,cleared_total,all_move_s,all_measure_s,all_switch_s,all_clear_s,tail_move_s,tail_measure_s,tail_switch_s,tail_clear_s,after_6000_s,after_6000_tail_s,cost_accounting_error,absent_channel_measures,after_6000_absent_channel_measures,after_6000_clear_successes,after_6000_clear_failures,after6000_discovery_count,variant,overrides,scheduling_overrides,route_overrides,scenario_sha256
4,1712000031,16,16,True,1.0,7532.482355,470.7801471875,0.2591604981571436,28087.411784785225,268,246,83,7,43,0.016217438969761133,0.004722150648012757,,7532.482355,7532.482355,3260.68768,0.0,0.0,4271.794675,16,12,True,False,False,0,0,6,6,16,16,5617.482355,1340.0,246.0,329.0,0,0,0,0,1532.482355,0.0,0.0,44,0,4,83,0,baseline,0,0,0,9f12de78b722fab2ecb6ee683b795ff716b6f5c94555226d3828d106754d13b7
4,1712000031,16,16,True,1.0,7802.131858,487.633241125,0.21548486407846212,29755.659319530834,277,254,44,7,42,0.01208076672628522,0.00556598508264869,,7802.131858,7802.131858,6025.200215,0.0,0.0,1776.931643,13,10,False,False,False,0,0,23,15,16,16,5951.131858,1385.0,254.0,212.0,0,0,0,0,1802.1318579999997,0.0,0.0,72,1,6,44,3,route,5,0,5,9f12de78b722fab2ecb6ee683b795ff716b6f5c94555226d3828d106754d13b7
4,1712000031,16,16,True,1.0,7532.482355,470.7801471875,0.26655609207227826,28087.411784785225,268,246,83,7,43,0.01684897020459175,0.005102561134845017,,7532.482355,7532.482355,3260.68768,0.0,0.0,4271.794675,16,12,True,False,False,0,0,6,6,16,16,5617.482355,1340.0,246.0,329.0,0,0,0,0,1532.482355,0.0,0.0,44,0,4,83,0,schedule,0,0,0,9f12de78b722fab2ecb6ee683b795ff716b6f5c94555226d3828d106754d13b7
4,1712000031,16,16,True,1.0,7802.131858,487.633241125,0.2066930769942701,29755.659319530834,277,254,44,7,42,0.011784804053604603,0.003962813178077339,,7802.131858,7802.131858,6025.200215,0.0,0.0,1776.931643,13,10,False,False,False,0,0,23,15,16,16,5951.131858,1385.0,254.0,212.0,0,0,0,0,1802.1318579999997,0.0,0.0,72,1,6,44,3,combined,5,0,5,9f12de78b722fab2ecb6ee683b795ff716b6f5c94555226d3828d106754d13b7
4,1712000032,12,12,True,1.0,9624.936171,802.0780142499999,0.17699034605175257,37769.68085590265,340,311,0,3,44,0.011118747293949127,0.0066082008415833116,,9624.936171,9624.936171,1652.270315,0.0,0.0,7972.665856,12,11,True,False,False,0,0,96,96,12,12,7553.936170999999,1700.0,311.0,60.0,0,0,0,0,3624.9361709999994,0.0,0.0,248,96,1,0,0,baseline,0,0,0,5c237f0d0754f5def55e7874ce3d83fe98dfc1bf03a9e5a397a6bc99b084a3e8
4,1712000032,12,12,True,1.0,9627.243734,802.2703111666666,0.19603787222877145,36801.218661247105,373,342,0,1,44,0.009048022795468569,0.007305638073012235,,9627.243734,9627.243734,3497.053491,0.0,0.0,6130.190242999999,12,8,True,False,False,0,0,99,97,12,12,7360.243734,1865.0,342.0,60.0,0,0,0,0,3627.2437339999997,0.0,0.0,248,93,4,0,0,route,11,0,11,5c237f0d0754f5def55e7874ce3d83fe98dfc1bf03a9e5a397a6bc99b084a3e8
4,1712000032,12,12,True,1.0,9689.790154,807.4825128333333,0.18584677297621965,37553.95076480981,358,329,0,3,44,0.011234800796955824,0.006657502613961697,,9689.790154,9689.790154,1652.270315,0.0,0.0,8037.5198390000005,12,11,True,False,False,0,0,108,107,12,12,7510.790154,1790.0,329.0,60.0,0,0,0,0,3689.7901540000003,0.0,0.0,248,96,1,0,0,schedule,1,1,0,5c237f0d0754f5def55e7874ce3d83fe98dfc1bf03a9e5a397a6bc99b084a3e8
4,1712000032,12,12,True,1.0,8994.835751,749.5696459166667,0.19904144806787372,33759.17875421075,368,337,2,2,44,0.009658404160290956,0.008263727626763286,,8994.835751,7562.88167,2544.75685,1431.9540810000008,0.15919735731036594,6450.078901000001,12,9,True,False,False,48,48,98,96,12,12,6751.8357510000005,1840.0,337.0,66.0,1149.9540810000008,240.0,42.0,0.0,2994.8357510000005,1431.9540810000008,0.0,248,88,3,0,0,combined,9,2,7,5c237f0d0754f5def55e7874ce3d83fe98dfc1bf03a9e5a397a6bc99b084a3e8
4,1712000033,12,12,True,1.0,9812.257339,817.6881115833334,0.1871942998841405,35791.286688692955,436,405,3,5,44,0.0059861489571630955,0.005043771979399026,,9812.257339,7107.281625,5418.12274,2704.975714,0.2756731321394057,4394.134599,12,9,True,False,False,64,64,96,93,12,12,7158.257339,2180.0,405.0,69.0,2328.975714,320.0,56.0,0.0,3812.257339,2704.975714,0.0,248,91,3,1,0,baseline,0,0,0,a13c79944a1b517cff2eb2aba0537fc6788e89e79722f7d2359009ffddc01457
4,1712000033,12,12,True,1.0,9733.617277,811.1347730833332,0.18339336710050702,36148.08638299959,410,379,5,7,44,0.005929730832576752,0.0045166928088292485,,9733.617277,9733.617277,6660.825552,0.0,0.0,3072.791724999999,8,7,False,False,False,0,0,111,102,12,12,7229.617276999999,2050.0,379.0,75.0,0,0,0,0,3733.6172769999994,0.0,0.0,248,96,5,3,4,route,6,0,6,a13c79944a1b517cff2eb2aba0537fc6788e89e79722f7d2359009ffddc01457
4,1712000033,12,12,True,1.0,9746.017125,812.16809375,0.196983371861279,35460.085618216945,436,405,3,5,44,0.006335054989904165,0.0053841205546632425,,9746.017125,7041.041411,5351.882526,2704.975714,0.2775467844255404,4394.134599,12,9,True,False,False,64,64,92,90,12,12,7092.017125,2180.0,405.0,69.0,2328.975714,320.0,56.0,0.0,3746.0171250000003,2704.975714,0.0,248,88,3,1,0,schedule,1,1,0,a13c79944a1b517cff2eb2aba0537fc6788e89e79722f7d2359009ffddc01457
4,1712000033,12,12,True,1.0,9472.109144,789.3424286666667,0.18040855322033167,34870.54571937921,409,378,5,7,44,0.005772063974291086,0.00446879006922245,,9472.109144,7741.663297,6937.448246,1730.445847,0.18268854599253972,2534.660898,8,8,False,False,False,56,56,123,114,12,12,6974.109144,2045.0,378.0,75.0,1401.445847,280.0,49.0,0.0,3472.109144,1730.445847,0.0,248,104,4,3,4,combined,8,1,7,a13c79944a1b517cff2eb2aba0537fc6788e89e79722f7d2359009ffddc01457
4,1712000034,16,16,True,1.0,4885.780483,305.3612801875,0.1204055231064558,19883.90241646598,141,124,0,3,35,0.012910843826830387,0.0023056769277900444,,4885.780483,4885.780483,4494.017428,0.0,0.0,391.76305499999944,16,16,True,True,False,0,0,0,0,16,16,3976.7804829999995,705.0,124.0,80.0,0,0,0,0,0.0,0.0,0.0,68,0,0,0,0,baseline,0,0,0,923a3b5c5261da3149989f4b0aeac9679c8f8be83a9f5671b0ba46f164e463a9
4,1712000034,16,16,True,1.0,7309.67841,456.854900625,0.14126809872686863,30518.392059191734,192,166,0,3,44,0.006810625083744526,0.002602830622345209,,7309.67841,7309.67841,6917.915355,0.0,0.0,391.76305500000035,15,14,False,False,False,0,0,25,23,16,16,6103.67841,960.0,166.0,80.0,0,0,0,0,1309.6784100000004,0.0,0.0,104,16,2,0,1,route,11,0,11,923a3b5c5261da3149989f4b0aeac9679c8f8be83a9f5671b0ba46f164e463a9
4,1712000034,16,16,True,1.0,4834.872495,302.1795309375,0.12490691104903817,19629.362476572107,141,124,0,3,35,0.014140476007014513,0.002420905511826276,,4834.872495,4834.872495,4443.10944,0.0,0.0,391.76305499999944,16,16,True,True,False,0,0,0,0,16,16,3925.8724949999996,705.0,124.0,80.0,0,0,0,0,0.0,0.0,0.0,68,0,0,0,0,schedule,2,2,0,923a3b5c5261da3149989f4b0aeac9679c8f8be83a9f5671b0ba46f164e463a9
4,1712000034,16,16,True,1.0,7345.444457,459.0902785625,0.1461049197241664,30697.222290910966,192,166,0,3,44,0.006775585934519768,0.0026009900961071254,,7345.444457,7345.444457,6953.681402,0.0,0.0,391.76305499999944,15,14,False,False,False,0,0,28,26,16,16,6139.444457,960.0,166.0,80.0,0,0,0,0,1345.4444569999996,0.0,0.0,104,17,2,0,1,combined,17,6,11,923a3b5c5261da3149989f4b0aeac9679c8f8be83a9f5671b0ba46f164e463a9
4,1712000035,14,14,True,1.0,9395.113698,671.0795498571428,0.17345590563490987,35825.56848151817,365,335,0,7,46,0.006726901978254318,0.005388843012042344,,9395.113698,7241.367338,6640.12028,2153.746359999999,0.2292411171626887,2754.993417999999,12,11,False,False,False,42,42,73,69,14,14,7165.113697999999,1825.0,335.0,70.0,1908.7463599999992,210.0,35.0,0.0,3395.113697999999,2153.746359999999,0.0,186,66,3,0,2,baseline,0,0,0,e39dec90f8886e09705f90937da5ef78a38f1200d8c5df89a035e7da057ac9b6
4,1712000035,14,14,True,1.0,9109.18034,650.6557385714286,0.19934611627832055,34565.90168819738,358,327,3,9,46,0.008451550267636776,0.005995365558192134,,9109.18034,7787.207323,7509.513161,1321.9730170000012,0.14512535350683387,1599.667179000001,13,11,False,False,False,30,30,84,80,14,14,6913.180340000001,1790.0,327.0,79.0,1146.9730170000012,150.0,25.0,0.0,3109.180340000001,1321.9730170000012,0.0,186,72,3,0,1,route,7,0,7,e39dec90f8886e09705f90937da5ef78a38f1200d8c5df89a035e7da057ac9b6
4,1712000035,14,14,True,1.0,9395.113698,671.0795498571428,0.17404807871207595,35825.56848151817,365,335,0,7,46,0.006459562107920647,0.005561127909459174,,9395.113698,7241.367338,6640.12028,2153.746359999999,0.2292411171626887,2754.993417999999,12,11,False,False,False,42,42,73,69,14,14,7165.113697999999,1825.0,335.0,70.0,1908.7463599999992,210.0,35.0,0.0,3395.113697999999,2153.746359999999,0.0,186,66,3,0,2,schedule,0,0,0,e39dec90f8886e09705f90937da5ef78a38f1200d8c5df89a035e7da057ac9b6
4,1712000035,14,14,True,1.0,10099.79216,721.4137257142858,0.201307721901685,38468.96079389058,394,363,1,8,46,0.008294039871543646,0.005701172980479896,,10099.79216,10099.79216,7143.360243,0.0,0.0,2956.431917000001,13,8,False,False,False,0,0,99,95,14,14,7693.792160000001,1970.0,363.0,73.0,0,0,0,0,4099.792160000001,0.0,0.0,186,66,6,0,1,combined,8,1,7,e39dec90f8886e09705f90937da5ef78a38f1200d8c5df89a035e7da057ac9b6
4,1712000036,15,15,True,1.0,9557.256303,637.1504202,0.17898804508149624,38351.28149536396,307,277,0,3,48,0.012308401055634022,0.004808366415090858,,9557.256303,9557.256303,1626.570519,0.0,0.0,7930.685784,15,11,True,False,False,0,0,70,68,15,15,7670.256303,1535.0,277.0,75.0,0,0,0,0,3557.256303,0.0,0.0,155,56,4,0,0,baseline,0,0,0,64e2d367bc1467ad4805e0536ed2fa21a9633a088187718537a27f8b103ff7d7
4,1712000036,15,15,True,1.0,9764.425701,650.9617134,0.17982840165495872,39617.128506919835,297,269,4,4,48,0.012662725057452917,0.004236592957749963,,9764.425701,9764.425701,4613.388758,0.0,0.0,5151.036943,15,10,True,False,False,0,0,61,60,15,15,7923.425701,1485.0,269.0,87.0,0,0,0,0,3764.425701,0.0,0.0,155,50,5,2,0,route,8,0,8,64e2d367bc1467ad4805e0536ed2fa21a9633a088187718537a27f8b103ff7d7
4,1712000036,15,15,True,1.0,9939.614932,662.6409954666667,0.17432946991175413,41078.07465993739,279,248,2,3,48,0.012702867854386568,0.003980330610647798,,9939.614932,9939.614932,2495.212867,0.0,0.0,7444.402065,15,12,True,False,False,0,0,67,66,15,15,8215.614932,1395.0,248.0,81.0,0,0,0,0,3939.6149320000004,0.0,0.0,155,55,3,0,0,schedule,3,3,0,64e2d367bc1467ad4805e0536ed2fa21a9633a088187718537a27f8b103ff7d7
4,1712000036,15,15,True,1.0,9559.712646,637.3141764,0.18260831059888005,38623.563231125445,297,269,2,4,48,0.012486338149756193,0.00440651981625706,,9559.712646,9559.712646,4666.658693,0.0,0.0,4893.053953,15,14,True,False,False,0,0,73,72,15,15,7724.712646,1485.0,269.0,81.0,0,0,0,0,3559.712646,0.0,0.0,155,60,1,0,0,combined,9,2,7,64e2d367bc1467ad4805e0536ed2fa21a9633a088187718537a27f8b103ff7d7
4,1712000037,16,16,True,1.0,7121.446119,445.0903824375,0.17489372519776225,26452.230617695146,272,253,46,7,39,0.012900633737444878,0.0037504286970943216,,7121.446119,7121.446119,4446.571757,0.0,0.0,2674.8743620000005,16,14,True,False,False,0,0,3,3,16,16,5290.446119,1360.0,253.0,218.0,0,0,0,0,1121.4461190000002,0.0,0.0,59,0,2,40,0,baseline,0,0,0,41f241cebb97a25171d394fed56fc2e6907381fc77d6e59967176cdf187c2da6
4,1712000037,16,16,True,1.0,8619.303742,538.706483875,0.16040788870304823,33896.51869146354,294,266,8,8,46,0.004904184024780989,0.0032835056772455573,,8619.303742,8619.303742,8348.008554,0.0,0.0,271.29518800000005,15,13,False,False,False,0,0,44,41,16,16,6779.303742,1470.0,266.0,104.0,0,0,0,0,2619.303742,0.0,0.0,108,32,3,1,1,route,5,0,5,41f241cebb97a25171d394fed56fc2e6907381fc77d6e59967176cdf187c2da6
4,1712000037,16,16,True,1.0,7121.446119,445.0903824375,0.18118577636778355,26452.230617695146,272,253,46,7,39,0.013038332108408213,0.003763031493872405,,7121.446119,7121.446119,4446.571757,0.0,0.0,2674.8743620000005,16,14,True,False,False,0,0,3,3,16,16,5290.446119,1360.0,253.0,218.0,0,0,0,0,1121.4461190000002,0.0,0.0,59,0,2,40,0,schedule,0,0,0,41f241cebb97a25171d394fed56fc2e6907381fc77d6e59967176cdf187c2da6
4,1712000037,16,16,True,1.0,8562.101431,535.1313394375,0.16078388877213,33610.50713742739,294,266,8,8,46,0.004672646056860685,0.002798150642774999,,8562.101431,8562.101431,8290.806243,0.0,0.0,271.29518799999823,15,13,False,False,False,0,0,38,35,16,16,6722.101430999999,1470.0,266.0,104.0,0,0,0,0,2562.101430999999,0.0,0.0,108,28,3,1,1,combined,5,1,4,41f241cebb97a25171d394fed56fc2e6907381fc77d6e59967176cdf187c2da6
4,1712000038,14,14,True,1.0,8123.748727,580.2677662142858,0.1518675829283893,33603.743642128946,227,198,0,2,46,0.014928836841136217,0.0023957639932632446,,8123.748727,1645.112568,437.0,6478.636159,0.7974934204288812,7686.748727,14,14,True,True,False,162,162,54,54,14,14,6720.748727,1135.0,198.0,70.0,5532.636159000001,810.0,136.0,0.0,2123.748727,2123.748727,0.0,186,54,0,0,0,baseline,0,0,0,f1eb68680396eb790e74fe7cceb78f530c64f0801332787fd7c0f7a2c6aec278
4,1712000038,14,14,True,1.0,8218.129574,587.0092552857143,0.22963351989164948,31860.647872276753,301,271,0,2,46,0.017495735082775354,0.012433820753358305,,8218.129574,3196.079067,329.0,5022.050507,0.6110941013741674,7889.1295740000005,14,14,True,True,False,132,132,60,60,14,14,6372.1295740000005,1505.0,271.0,70.0,4251.050507000001,660.0,111.0,0.0,2218.1295740000005,2218.1295740000005,0.0,186,60,0,0,0,route,8,0,8,f1eb68680396eb790e74fe7cceb78f530c64f0801332787fd7c0f7a2c6aec278
4,1712000038,14,14,True,1.0,8205.416404,586.1011717142857,0.15571556380018592,34012.08202338382,227,198,0,2,46,0.014879599679261446,0.0024783052504062653,,8205.416404,1574.190883,437.0,6631.225520999999,0.8081522246412005,7768.416404,14,14,True,True,False,162,162,54,54,14,14,6802.416404,1135.0,198.0,70.0,5685.225520999999,810.0,136.0,0.0,2205.4164039999996,2205.4164039999996,0.0,186,54,0,0,0,schedule,3,3,0,f1eb68680396eb790e74fe7cceb78f530c64f0801332787fd7c0f7a2c6aec278
4,1712000038,14,14,True,1.0,8294.519753,592.4656966428572,0.2304842579178512,32272.59876598394,300,270,0,3,46,0.017859283834695816,0.0126959114568308,,8294.519753,3389.7365,329.0,4904.7832530000005,0.5913281780088613,7965.5197530000005,14,14,True,True,False,126,126,60,60,14,14,6454.5197530000005,1500.0,270.0,70.0,4169.7832530000005,630.0,105.0,0.0,2294.5197530000005,2294.5197530000005,0.0,186,60,0,0,0,combined,10,2,8,f1eb68680396eb790e74fe7cceb78f530c64f0801332787fd7c0f7a2c6aec278
4,1712000039,16,16,True,1.0,6554.925977,409.6828735625,0.2016460169106722,23394.629853236194,288,269,29,8,41,0.007711844053119421,0.0062110451981425285,,6554.925977,6554.925977,5309.982016,0.0,0.0,1244.943961,16,13,True,False,False,0,0,3,0,16,16,4678.925977,1440.0,269.0,167.0,0,0,0,0,554.9259769999999,0.0,0.0,68,0,3,2,0,baseline,0,0,0,88498267a14b9a2047d3f1e8fe1e0b826cecd578d6274c123a947c3fcec602cf
4,1712000039,16,16,True,1.0,7615.413263,475.9633289375,0.17374494625255466,29532.066306016713,274,253,2,7,43,0.0071576437912881374,0.0037298737093806266,,7615.413263,7615.413263,7257.56312,0.0,0.0,357.85014300000057,14,13,False,False,False,0,0,37,31,16,16,5906.413263,1370.0,253.0,86.0,0,0,0,0,1615.4132630000004,0.0,0.0,95,22,3,2,2,route,8,0,8,88498267a14b9a2047d3f1e8fe1e0b826cecd578d6274c123a947c3fcec602cf
4,1712000039,16,16,True,1.0,6554.925977,409.6828735625,0.20023093884810805,23394.629853236194,288,269,29,8,41,0.00813363492488861,0.005966512951999903,,6554.925977,6554.925977,5309.982016,0.0,0.0,1244.943961,16,13,True,False,False,0,0,3,0,16,16,4678.925977,1440.0,269.0,167.0,0,0,0,0,554.9259769999999,0.0,0.0,68,0,3,2,0,schedule,0,0,0,88498267a14b9a2047d3f1e8fe1e0b826cecd578d6274c123a947c3fcec602cf
4,1712000039,16,16,True,1.0,7615.413263,475.9633289375,0.17937260400503874,29532.066306016713,274,253,2,7,43,0.0068875630386173725,0.003712245263159275,,7615.413263,7615.413263,7257.56312,0.0,0.0,357.85014300000057,14,13,False,False,False,0,0,37,31,16,16,5906.413263,1370.0,253.0,86.0,0,0,0,0,1615.4132630000004,0.0,0.0,95,22,3,2,2,combined,8,0,8,88498267a14b9a2047d3f1e8fe1e0b826cecd578d6274c123a947c3fcec602cf
4,1712000040,16,16,True,1.0,5989.444222,374.340263875,0.18178383726626635,24207.221168152355,143,131,74,3,32,0.015378354117274284,0.0038484256248921154,,5989.444222,5989.444222,2012.590196,0.0,0.0,3976.854026,16,16,True,True,True,0,0,0,0,16,16,4841.444222,715.0,131.0,302.0,0,0,0,0,0.0,0.0,0.0,27,0,0,0,0,baseline,0,0,0,7620dfc4ccb8357cab587d3572e632773125fe6f298aa5d569a77baa34b37801
4,1712000040,16,16,True,1.0,4869.301724,304.33135775,0.131481705699116,19871.508621367542,137,127,1,2,32,0.00711053004488349,0.0037897893926128745,,4869.301724,4869.301724,1993.840276,0.0,0.0,2875.461448,16,16,True,True,False,0,0,0,0,16,16,3974.301724,685.0,127.0,83.0,0,0,0,0,0.0,0.0,0.0,26,0,0,0,0,route,2,0,2,7620dfc4ccb8357cab587d3572e632773125fe6f298aa5d569a77baa34b37801
4,1712000040,16,16,True,1.0,6218.663313,388.6664570625,0.19151079468429089,25358.316617762208,143,130,74,4,33,0.015447030775249004,0.0036629157140851015,,6218.663313,6218.663313,1813.685699,0.0,0.0,4404.977613999999,16,15,True,False,False,0,0,0,0,16,16,5071.663313,715.0,130.0,302.0,0,0,0,0,218.66331300000002,0.0,0.0,23,0,1,0,0,schedule,1,1,0,7620dfc4ccb8357cab587d3572e632773125fe6f298aa5d569a77baa34b37801
4,1712000040,16,16,True,1.0,5793.592623,362.0995389375,0.1838218430057168,22777.96315036103,177,162,37,3,35,0.015234839171171188,0.004754067165777078,,5793.592623,5793.592623,3525.462595,0.0,0.0,2268.1300279999996,16,16,True,True,True,0,0,0,0,16,16,4555.592623,885.0,162.0,191.0,0,0,0,0,0.0,0.0,0.0,41,0,0,0,0,combined,7,4,3,7620dfc4ccb8357cab587d3572e632773125fe6f298aa5d569a77baa34b37801
4,1712000041,12,12,True,1.0,9528.197308,794.0164423333334,0.20403347490355372,33930.98652688953,452,422,0,1,44,0.010195600800216198,0.0069008029531687515,,9528.197308,7923.841522,1343.0,1604.355786000001,0.16837978204470666,8185.197308000001,12,7,True,False,False,48,48,123,115,12,12,6786.197308000001,2260.0,422.0,60.0,1321.355786000001,240.0,43.0,0.0,3528.1973080000007,1604.355786000001,0.0,248,96,5,0,0,baseline,0,0,0,fca68f089f9e89ace919ebb772d39412e995200f91c66e2bd127f7990d43362f
4,1712000041,12,12,True,1.0,9740.537973,811.71149775,0.2111959862522781,34982.68985961816,452,421,1,4,44,0.009873142000287771,0.00701457872055471,,9740.537973,9740.537973,3666.009999,0.0,0.0,6074.5279740000005,12,4,True,False,False,0,0,130,126,12,12,6996.537973,2260.0,421.0,63.0,0,0,0,0,3740.5379730000004,0.0,0.0,248,96,8,0,0,route,7,0,7,fca68f089f9e89ace919ebb772d39412e995200f91c66e2bd127f7990d43362f
4,1712000041,12,12,True,1.0,9528.197308,794.0164423333334,0.2089979648590088,33930.98652688953,452,422,0,1,44,0.01052476605400443,0.007347379298880698,,9528.197308,7923.841522,1343.0,1604.355786000001,0.16837978204470666,8185.197308000001,12,7,True,False,False,48,48,123,115,12,12,6786.197308000001,2260.0,422.0,60.0,1321.355786000001,240.0,43.0,0.0,3528.1973080000007,1604.355786000001,0.0,248,96,5,0,0,schedule,0,0,0,fca68f089f9e89ace919ebb772d39412e995200f91c66e2bd127f7990d43362f
4,1712000041,12,12,True,1.0,9733.745573,811.1454644166666,0.20866203168407083,34948.72785965135,452,421,1,4,44,0.009616414085030556,0.006145590194500984,,9733.745573,9733.745573,3666.009999,0.0,0.0,6067.735574,12,4,True,False,False,0,0,130,126,12,12,6989.745573,2260.0,421.0,63.0,0,0,0,0,3733.745573,0.0,0.0,248,96,8,0,0,combined,8,1,7,fca68f089f9e89ace919ebb772d39412e995200f91c66e2bd127f7990d43362f
4,1712000042,12,12,True,1.0,8952.444372,746.037031,0.1471548369154334,35177.22186498389,314,284,1,5,44,0.006835804786533117,0.00300605851225555,,8952.444372,7307.58049,983.0,1644.8638819999996,0.1837334937421714,7969.444372,12,11,True,False,False,48,48,93,92,12,12,7035.444372,1570.0,284.0,63.0,1362.8638819999996,240.0,42.0,0.0,2952.444372,1644.8638819999996,0.0,248,88,1,0,0,baseline,0,0,0,338f0e52bf66ea513cc4c920c2ed89a233fbc4ccfd17716cee224fdf2abd269b
4,1712000042,12,12,True,1.0,8838.042018,736.5035015,0.16693125991150737,34630.21009027172,313,284,1,4,44,0.007234213873744011,0.003372589754872025,,8838.042018,6029.773594,1020.992067,2808.268424,0.31774780186386753,7817.049951,12,11,True,False,False,88,88,88,88,12,12,6926.042018,1565.0,284.0,63.0,2291.268424,440.0,77.0,0.0,2838.042018,2808.268424,0.0,248,88,1,0,0,route,8,0,8,338f0e52bf66ea513cc4c920c2ed89a233fbc4ccfd17716cee224fdf2abd269b
4,1712000042,12,12,True,1.0,9086.852696,757.2377246666666,0.15123781096190214,36104.26348300176,305,275,2,5,44,0.007409863173961639,0.0031335434410721067,,9086.852696,6030.162414,1714.622686,3056.6902819999996,0.33638602762269315,7372.23001,12,11,True,False,False,88,88,88,88,12,12,7220.852696,1525.0,275.0,66.0,2539.6902819999996,440.0,77.0,0.0,3086.852696,3056.6902819999996,0.0,248,88,1,0,0,schedule,5,5,0,338f0e52bf66ea513cc4c920c2ed89a233fbc4ccfd17716cee224fdf2abd269b
4,1712000042,12,12,True,1.0,9196.193549,766.3494624166666,0.17173918895423412,36270.967751489,318,289,1,3,44,0.0073079210706055164,0.0035386473638936884,,9196.193549,6141.925125,1332.341046,3054.268424,0.33212311242972076,7863.852503,12,11,True,False,False,96,96,96,96,12,12,7254.193549,1590.0,289.0,63.0,2490.268424,480.0,84.0,0.0,3196.1935489999996,3054.268424,0.0,248,96,1,0,0,combined,12,4,8,338f0e52bf66ea513cc4c920c2ed89a233fbc4ccfd17716cee224fdf2abd269b
4,1712000043,15,15,True,1.0,9629.966491,641.9977660666666,0.16993262013420463,35619.83244436753,410,381,0,8,47,0.004044520203024149,0.0030325098894536493,,9629.966491,8738.649577,7909.06973,891.3169139999991,0.09255659558452342,1720.896760999999,11,8,False,False,False,15,15,87,77,15,15,7123.966490999999,2050.0,381.0,75.0,804.3169139999991,75.0,12.0,0.0,3629.966490999999,891.3169139999991,0.0,155,55,7,0,4,baseline,0,0,0,6ce3c259f21a0e6b71d747404761e9be69f8b77c3555d1870796be66cdd46b1d
4,1712000043,15,15,True,1.0,9951.269141,663.4179427333333,0.18706274591386318,37461.34570473779,402,374,0,8,47,0.004569731652736664,0.0036913950927555538,,9951.269141,9951.269141,8579.778274,0.0,0.0,1371.4908670000004,12,7,False,False,False,0,0,94,86,15,15,7492.269141000001,2010.0,374.0,75.0,0,0,0,0,3951.2691410000007,0.0,0.0,155,57,8,0,3,route,7,0,7,6ce3c259f21a0e6b71d747404761e9be69f8b77c3555d1870796be66cdd46b1d
4,1712000043,15,15,True,1.0,9629.966491,641.9977660666666,0.17052212310954928,35619.83244436753,410,381,0,8,47,0.004059669096022844,0.002918075444176793,,9629.966491,8738.649577,7909.06973,891.3169139999991,0.09255659558452342,1720.896760999999,11,8,False,False,False,15,15,87,77,15,15,7123.966490999999,2050.0,381.0,75.0,804.3169139999991,75.0,12.0,0.0,3629.966490999999,891.3169139999991,0.0,155,55,7,0,4,schedule,0,0,0,6ce3c259f21a0e6b71d747404761e9be69f8b77c3555d1870796be66cdd46b1d
4,1712000043,15,15,True,1.0,10326.398316,688.4265544000001,0.19036802323535085,39486.991584293995,396,368,2,7,47,0.004700537770986557,0.003403470618650317,,10326.398316,10326.398316,8341.229338,0.0,0.0,1985.1689780000015,12,9,False,False,False,0,0,93,85,15,15,7897.398316000001,1980.0,368.0,81.0,0,0,0,0,4326.398316000001,0.0,0.0,155,60,6,0,3,combined,8,1,7,6ce3c259f21a0e6b71d747404761e9be69f8b77c3555d1870796be66cdd46b1d
4,1712000044,12,12,True,1.0,9618.884385,801.57369875,0.1673960299231112,36939.42192424771,367,336,0,3,44,0.0078016347251832485,0.005159492581151426,,9618.884385,8718.690217,2673.85245,900.194168,0.0935861303628716,6945.031934999999,12,9,True,False,False,24,24,88,85,12,12,7387.884384999999,1835.0,336.0,60.0,759.194168,120.0,21.0,0.0,3618.8843849999994,900.194168,0.0,248,85,3,0,0,baseline,0,0,0,65614017202432ce767d9290dbea5fc98f652f2d195bee4f1617879d0e369f66
4,1712000044,12,12,True,1.0,8869.738215,739.14485125,0.18126285308972,33568.691061612524,354,323,1,2,44,0.00967238424345851,0.004749766550958157,,8869.738215,6492.975574,5945.176171,2376.7626409999993,0.2679631104535366,2924.5620439999993,12,9,True,False,False,80,80,90,88,12,12,6713.738214999999,1770.0,323.0,63.0,1906.7626409999993,400.0,70.0,0.0,2869.7382149999994,2376.7626409999993,0.0,248,88,3,1,0,route,5,0,5,65614017202432ce767d9290dbea5fc98f652f2d195bee4f1617879d0e369f66
4,1712000044,12,12,True,1.0,9030.744881,752.5620734166667,0.16550753405317664,34398.72439979957,353,323,1,3,44,0.007794272154569626,0.005388073180802167,,9030.744881,6718.418854,2698.266919,2312.326027000001,0.256050420809136,6332.477962000001,12,11,True,False,False,80,80,102,102,12,12,6879.7448810000005,1765.0,323.0,63.0,1842.326027000001,400.0,70.0,0.0,3030.7448810000005,2312.326027000001,0.0,248,102,1,0,0,schedule,1,1,0,65614017202432ce767d9290dbea5fc98f652f2d195bee4f1617879d0e369f66
